session_id,doctor_id,day_of_week,start_time,end_time,slot_minutes
1eebef29-5714-413a-8886-c6dad1665e49,DOC_5338,Monday,08:00,12:00,15
a781b4ca-fa95-412b-a728-376e49b8427e,DOC_4844,Tuesday,08:00,12:00,20
ef8f4139-cdd7-4c60-af1f-c5f4a96ed586,DOC_7513,Tuesday,08:00,12:00,20
3f7e5bdf-5d16-489b-9f7b-8a866d3128c4,DOC_9954,Monday,08:00,12:00,20
415054f9-ca08-4cf0-88f8-09bf3d703af1,DOC_4819,Tuesday,08:00,12:00,20
aeafcb49-ddaf-4fae-b2a7-2802bb8af1e3,DOC_8975,Saturday,08:00,12:00,10
be8224e6-8811-4b02-9a0e-6cd4e563af36,DOC_7981,Saturday,08:00,12:00,15
c9d32b80-7437-4d67-b1e0-c2146ff9091d,DOC_7568,Thursday,08:00,12:00,10
fc3f408e-e8ca-45ea-becf-5d1d2a339fd7,DOC_2752,Sunday,08:00,12:00,15
f9ec3393-b84b-4337-9e83-d531dd131e7b,DOC_568,Tuesday,08:00,12:00,20
b5c428c7-c3ae-4b91-9dff-885f70c3ec03,DOC_5698,Wednesday,08:00,12:00,10
03367c90-355d-4a5d-84f2-1a8740b813ce,DOC_1178,Thursday,08:00,12:00,20
436bbbab-5e16-43ae-aa1e-6ec0392c147d,DOC_3804,Friday,08:00,12:00,10
e7f481cb-20d2-4106-a1ed-20ffdeb80a9f,DOC_5220,Friday,08:00,12:00,15
c5d45608-b63b-4cbb-a24d-d4bad68e7560,DOC_6898,Wednesday,08:00,12:00,15
5ab3cf30-ea47-427e-9271-699361c688a2,DOC_2067,Wednesday,08:00,12:00,15
3a391df4-b5bc-4772-b496-e66338a13d6d,DOC_888,Sunday,08:00,12:00,15
aad889f8-18a4-4fa4-8b56-38e64a7cb296,DOC_6291,Sunday,08:00,12:00,15
6c40b370-c94b-44b5-83a0-dee76ea25dc2,DOC_8395,Tuesday,08:00,12:00,20
da6416a6-0bdd-42ba-a354-5f2f1f78d930,DOC_735,Saturday,08:00,12:00,10
9174fd25-ae92-4676-a0be-99acd2b7e593,DOC_7141,Friday,08:00,12:00,10
dd5c1f4f-979a-4909-ab94-e9dafe12c273,DOC_6403,Saturday,08:00,12:00,10
19596ad0-9e24-4d59-b30c-6683534d862c,DOC_5248,Saturday,08:00,12:00,20
869a9d70-775e-4d02-9793-8addb62108a0,DOC_5750,Monday,08:00,12:00,20
f9d961b2-9aae-42cf-b535-8f386d70ee7d,DOC_3028,Thursday,08:00,12:00,10
78073a7d-9c68-41b6-bf0d-eb6057686f3d,DOC_3893,Wednesday,08:00,12:00,10
941d32b4-3617-44da-b104-f2236fee1d28,DOC_7722,Tuesday,08:00,12:00,10
062fe39c-1ee4-4f35-9769-0813bc724bc4,DOC_2213,Tuesday,08:00,12:00,20
adbc884f-04b1-484e-bae4-c0b231d30a17,DOC_909,Sunday,08:00,12:00,20
7b80e877-1eea-475c-9dd7-8890ecd8e018,DOC_7078,Thursday,08:00,12:00,15
e5e349c4-7885-44f0-9e6c-2bd535738d1f,DOC_7135,Thursday,08:00,12:00,15
1e958ef2-04d9-4e3c-a924-3239f55a303a,DOC_4694,Saturday,08:00,12:00,10
daf571b8-04a5-407e-a5f1-d41a92bf2c9c,DOC_5314,Tuesday,08:00,12:00,20
9202444f-8904-4007-9df8-ac43d8231026,DOC_2929,Wednesday,08:00,12:00,10
1298ea2e-6c1f-44b0-8095-4fcca93f9e45,DOC_1867,Saturday,08:00,12:00,15
8667c4e3-0009-4351-b476-42f3a82e6e78,DOC_9261,Wednesday,08:00,12:00,10
02934b04-d54b-4d10-91d2-286f10481601,DOC_5488,Tuesday,08:00,12:00,20
64093abd-d849-4739-859b-a26f62641971,DOC_2731,Friday,08:00,12:00,20
10e7aa61-7ef2-48c6-af5a-9f0de2f8f868,DOC_7117,Monday,08:00,12:00,15
2d871513-de82-4978-86d7-2883ae407561,DOC_9014,Saturday,08:00,12:00,10
aafb2e34-93ca-4f08-a601-8d0ebf2cb890,DOC_5992,Friday,08:00,12:00,10
b3b97ee3-073f-40d2-9f9b-7e7367c92750,DOC_3929,Friday,08:00,12:00,10
4fdc1b57-5c26-4b8c-806f-5d2fba9a9384,DOC_5455,Thursday,08:00,12:00,10
2125bc72-0339-48b6-b009-53642224995b,DOC_3061,Monday,08:00,12:00,10
f48a6c8a-50c8-4f8c-9f38-d92eeda5dadf,DOC_6196,Sunday,08:00,12:00,15
f3b9f723-cbbd-4c69-b4b2-e8192f224586,DOC_9141,Sunday,08:00,12:00,20
08dd707e-184c-4bd3-8a26-f7163dbcfd54,DOC_9177,Thursday,08:00,12:00,15
f64c37a4-7adc-421c-89e7-df2e2ad6cf57,DOC_5848,Wednesday,08:00,12:00,15
25803609-e86e-4935-985e-565b92cca92d,DOC_2186,Thursday,08:00,12:00,10
9d4cdf5e-b956-432b-ad83-e62d293d9e7f,DOC_5166,Monday,08:00,12:00,10
18836ee4-f29a-4f88-9284-bf2e6f0e7e00,DOC_7217,Monday,08:00,12:00,20
ac359db3-64d1-4d78-b23b-c68a833f2fef,DOC_5699,Saturday,08:00,12:00,15
7e54c288-186c-40fe-92ae-932496472f3a,DOC_8155,Monday,08:00,12:00,15
29321b73-1fc1-49b7-9c07-dd133b167fc0,DOC_2564,Friday,08:00,12:00,15
710f41c5-d501-4632-b808-c5017163c8db,DOC_592,Friday,08:00,12:00,15
4ac48c6c-2abc-4141-adff-cba9b13bad51,DOC_8710,Thursday,08:00,12:00,15
4bd06117-09a8-4f7b-b647-9e9664f6af59,DOC_4740,Monday,08:00,12:00,10
5f791607-2f0f-4e0c-8778-faf958e990f1,DOC_3129,Wednesday,08:00,12:00,20
4606cbb5-461c-401f-81ba-d6c9a7ffe6f2,DOC_9613,Friday,08:00,12:00,20
229da12a-c0a3-4658-8d57-12f6df3cd7b3,DOC_8949,Friday,08:00,12:00,15
59469d96-8b84-4989-8ed2-c9d69f93f6f2,DOC_2840,Wednesday,08:00,12:00,20
09648fd6-c2ef-4c74-bf9c-d168e0bfad8b,DOC_6507,Friday,08:00,12:00,10
ac692f82-e141-4905-aeb3-5d4f84cb3a79,DOC_6540,Tuesday,08:00,12:00,15
70a6c019-b5ee-4c30-a565-92786a3382b8,DOC_7060,Monday,08:00,12:00,10
1ec9cdd4-05f7-48cf-afd6-662387cf422c,DOC_6274,Saturday,08:00,12:00,10
e1e0251c-5d6d-4ced-b9f9-f00da510ca64,DOC_5485,Saturday,08:00,12:00,15
fd8e20ea-9c4d-4e26-9367-1d659f8b8400,DOC_1031,Wednesday,08:00,12:00,10
25d7287a-6fa0-4cd9-9ec3-81f8e213431b,DOC_7907,Sunday,08:00,12:00,20
a25ace0a-972d-4fe6-9d71-04026b2e0c4c,DOC_7320,Saturday,08:00,12:00,15
4ce7ea7e-464c-4341-9b2b-b81d624fe51f,DOC_1238,Sunday,08:00,12:00,20
9a5cadba-9ed0-4ae8-b8f1-1b8da71223d3,DOC_3290,Thursday,08:00,12:00,20
0fe4130c-56e0-4183-b18c-dd3dfb437132,DOC_4104,Friday,08:00,12:00,15
4e573931-a331-4600-927b-177dd7312a8f,DOC_3570,Monday,08:00,12:00,10
093b19b2-7388-46e2-82ad-245830a4c8de,DOC_7444,Sunday,08:00,12:00,10
306b8e6b-977c-47d0-9ea7-34ab715c7a97,DOC_4377,Sunday,08:00,12:00,15
a74c7314-5be9-4722-9c0b-1b0028158bb2,DOC_5477,Friday,08:00,12:00,20
7bf10f14-0333-484b-8d4d-6a2248f99ba5,DOC_326,Saturday,08:00,12:00,10
0a6fbff7-9f0f-4f46-9dc9-a8ed4b29c1a9,DOC_8070,Thursday,08:00,12:00,20
c0c2b6b4-d8e8-4c87-a12f-913644c60159,DOC_2614,Monday,08:00,12:00,10
7efe81dd-7b2a-4093-8a62-efe7c0e0d53a,DOC_4405,Thursday,08:00,12:00,10
7417e437-d437-40fa-b47b-74b3bf654e8a,DOC_6500,Wednesday,08:00,12:00,20
3d9a52ed-e5ed-43f5-aabd-ad3170098f5e,DOC_6172,Monday,08:00,12:00,15
eb924792-9811-4396-bf02-1813c1717582,DOC_2437,Saturday,08:00,12:00,15
d29c4dd0-1a3e-43fb-a667-8c79fa06ebc2,DOC_5495,Tuesday,08:00,12:00,10
76ad6328-9cc3-4e01-81f4-eb8631c114d0,DOC_2313,Tuesday,08:00,12:00,20
4503d4d2-f083-4b05-b6ab-67c65df7f228,DOC_4288,Sunday,08:00,12:00,15
4f318ff6-5a1b-4c1a-9294-e24702a58fd7,DOC_642,Saturday,08:00,12:00,20
fb678a51-383a-4632-8a00-616015132161,DOC_8357,Monday,08:00,12:00,10
fa9451bc-f8a9-4a40-bee0-2168bd6c0da1,DOC_1757,Wednesday,08:00,12:00,20
209f796d-f9f8-44f0-b428-4bab7f9c2976,DOC_1772,Tuesday,08:00,12:00,20
45f4399f-1a75-44b0-b002-b31ae1145e1a,DOC_7254,Monday,08:00,12:00,20
2587bf9d-3d44-4aa4-94fa-c5ff37558a8a,DOC_9149,Friday,08:00,12:00,15
0f8175d2-3c15-4a1f-8ae1-53bab7b2dd33,DOC_714,Sunday,08:00,12:00,20
d8d02b72-cdf3-4f90-b3c3-5f3c792c131c,DOC_9849,Saturday,08:00,12:00,15
7ecd2b4c-8183-4917-8efc-8e6147e8018a,DOC_4035,Thursday,08:00,12:00,15
dbf687fe-7dc7-49d0-8a02-f28b4b9535cf,DOC_9074,Saturday,08:00,12:00,20
986b5858-bf06-4762-ae98-6938a490912f,DOC_1957,Sunday,08:00,12:00,10
0af2f6ed-b119-4255-9b50-6090cc2f20a9,DOC_6584,Friday,08:00,12:00,10
3dc9723c-8288-4c27-b820-cd1707fbc4b5,DOC_7988,Sunday,08:00,12:00,20
5d1e78b0-0502-4d13-b398-d7ec4b5e761c,DOC_4092,Monday,08:00,12:00,20
72d5bf26-950f-440d-8079-de8419bbc0bd,DOC_233,Friday,08:00,12:00,10
d9769b37-c53a-4805-998c-7fb522c5a47c,DOC_5303,Friday,08:00,12:00,20
9421fd40-1a6d-4683-8e81-f062c66795a6,DOC_9712,Friday,08:00,12:00,10
44d080aa-8eac-4649-b33d-1618c279e0fc,DOC_5402,Sunday,08:00,12:00,20
a7262341-a95c-4b36-a863-e09d648682e6,DOC_8321,Monday,08:00,12:00,20
77d6e532-cce1-4048-a3ab-ef351fd112a7,DOC_1979,Wednesday,08:00,12:00,10
e420d6d0-a8dd-4e45-84c8-bd2c1b766b0e,DOC_3156,Tuesday,08:00,12:00,15
4205432f-4f97-4978-a9f7-5748ce9dcaf3,DOC_413,Wednesday,08:00,12:00,10
572d23d5-09cc-4c96-8ae2-025127d6e8a6,DOC_9059,Sunday,08:00,12:00,20
0a28c2f0-a317-43bc-b531-7060b32cddbb,DOC_1841,Saturday,08:00,12:00,20
974f3f63-9cf7-4e42-bc84-8df091ac3076,DOC_791,Wednesday,08:00,12:00,15
8b1cca92-73bd-48cc-9de8-edfeb6a52fd9,DOC_3627,Wednesday,08:00,12:00,20
a48773ea-05a8-4ddf-971f-c23f4aaa898b,DOC_8491,Saturday,08:00,12:00,20
1d0fc6fd-48c7-4b42-92d8-7162872e86bf,DOC_7080,Sunday,08:00,12:00,20
3d4b53de-46e6-4811-9a8f-435eb6c6d72e,DOC_9672,Monday,08:00,12:00,20
920d4b46-28ad-4af8-967f-df9fb3ef218f,DOC_3021,Monday,08:00,12:00,10
e60e6a3a-d7df-4459-b835-37408e817aa1,DOC_1123,Monday,08:00,12:00,15
b09593ce-776e-4f45-956a-3285fc4b58a2,DOC_6797,Friday,08:00,12:00,15
6f52dba3-aff6-4ea4-905f-1a13f6ee0d11,DOC_6849,Monday,08:00,12:00,10
35132405-6261-4b4b-bbcd-4d5303a35eea,DOC_1231,Tuesday,08:00,12:00,15
cda8e975-1c33-46d9-82c5-d18b808981c0,DOC_7048,Thursday,08:00,12:00,15
af33ce59-e6ce-445e-bd0c-00d808d9862f,DOC_4232,Tuesday,08:00,12:00,20
92e2ab8b-6021-46e5-af91-ac2e6e607f43,DOC_1881,Tuesday,08:00,12:00,20
48235c8c-4f36-4536-9b83-13b381ff3eac,DOC_5681,Friday,08:00,12:00,20
d2d19fbd-bec5-4807-8603-d44a5db12afb,DOC_3116,Thursday,08:00,12:00,10
686744d7-77d7-40db-9497-11796ecbba75,DOC_845,Thursday,08:00,12:00,15
d53b1ff2-f6a7-42ac-95ac-79c30fa5d59b,DOC_8344,Sunday,08:00,12:00,20
d86bda67-78a2-4ba4-a936-f11e157390cb,DOC_4317,Friday,08:00,12:00,20
c0d366dc-e213-48cb-937c-ec82d66728c9,DOC_5260,Friday,08:00,12:00,10
a9551adf-42c5-4152-86a4-180d83dae547,DOC_2821,Thursday,08:00,12:00,10
8e83d39b-f5a8-428e-815a-375c1d75a303,DOC_9482,Tuesday,08:00,12:00,10
5ca8724b-843f-4390-96da-c238474a790e,DOC_4010,Tuesday,08:00,12:00,10
f27b024e-6506-4d29-b2fc-83341f679b7b,DOC_4256,Saturday,08:00,12:00,15
a87385f2-9a62-4a56-afb7-714573f1c138,DOC_6053,Thursday,08:00,12:00,20
6b3bfc01-83c6-4939-aeac-066869a18cc3,DOC_5800,Thursday,08:00,12:00,20
97ba390a-09de-4cf1-b8b9-e9b915c1b19b,DOC_1966,Sunday,08:00,12:00,15
20af62f1-8d93-402c-a001-40e04f46003a,DOC_6402,Wednesday,08:00,12:00,15
4f94ffbc-94bf-41bc-bac5-bc66266115a2,DOC_8394,Saturday,08:00,12:00,10
949c63b1-b570-45d4-8db5-bf8b240aceac,DOC_3459,Monday,08:00,12:00,15
f7047329-e9f4-41fe-8acc-2e4162ba7696,DOC_9416,Friday,08:00,12:00,15
49f86682-8372-4a05-9138-1bd9619fbc6b,DOC_940,Wednesday,08:00,12:00,10
1c1f9f65-eee7-4fff-9f4f-8e7d922e1cd7,DOC_8214,Friday,08:00,12:00,20
114dc4dd-f3d4-4b51-bc03-8100db9da314,DOC_6490,Wednesday,08:00,12:00,20
55fc7247-425f-4658-9f81-143496bc1cac,DOC_1646,Thursday,08:00,12:00,15
99a8b622-47e8-4866-a9e2-643beb365a94,DOC_5763,Monday,08:00,12:00,20
b07deae6-c8c7-4242-a553-159965069b9c,DOC_6318,Tuesday,08:00,12:00,20
bbc5426f-43e7-435e-8fc4-eb8bf02457e5,DOC_9234,Wednesday,08:00,12:00,10
acf0792f-147f-4c06-8c60-680b5764a9e8,DOC_2133,Sunday,08:00,12:00,10
314a5e26-e25f-4309-b30b-ca7f8cc39c93,DOC_3705,Monday,08:00,12:00,15
3561dc46-f005-46c2-98e7-03f0cfc9388e,DOC_2421,Wednesday,08:00,12:00,20
4cceb54f-f16e-4d3b-88c9-ba4710b62cca,DOC_9054,Thursday,08:00,12:00,15
3a8b0e27-35a9-4a1a-a67b-781fbdc5ae5e,DOC_4173,Monday,08:00,12:00,10
0001f268-ff55-4421-a3b3-9f20328f4e89,DOC_6771,Monday,08:00,12:00,10
38200ee9-414d-4246-a2b6-6d6d1241781c,DOC_9315,Wednesday,08:00,12:00,15
70e80261-7b04-4d0a-bfd6-512493bde3a2,DOC_8029,Wednesday,08:00,12:00,15
7662e000-bcc6-4145-b62a-49b8cd39c381,DOC_8915,Thursday,08:00,12:00,10
571efc9d-1625-439e-ac23-273e0070fe22,DOC_8258,Saturday,08:00,12:00,10
f0c988ea-1ad5-4bcf-890f-d1aa0d904045,DOC_5291,Sunday,08:00,12:00,20
8aa0fcde-bbbe-4f09-976c-fe202621693e,DOC_3279,Friday,08:00,12:00,10
c5a237f4-1648-4f9b-8e76-93cb0bf509bd,DOC_5117,Monday,08:00,12:00,20
a3ef6c75-9fb1-455e-8f8b-7a09c12f8db2,DOC_3593,Wednesday,08:00,12:00,15
e8e31187-da1f-48e4-bec3-a466596127a1,DOC_4576,Sunday,08:00,12:00,10
79c704eb-bbdb-4816-99fc-a1315663671e,DOC_7764,Friday,08:00,12:00,20
b97fb91a-d332-4b11-92af-724ab705528e,DOC_5782,Friday,08:00,12:00,20
93b2f58c-5bf6-4466-bc12-590458eb9e53,DOC_8355,Monday,08:00,12:00,20
a3cdbba8-7612-484c-98cf-2a7f82e46ff3,DOC_2818,Monday,08:00,12:00,15
dc83dad6-57fb-4c55-ba1a-057dcede7b6d,DOC_6277,Wednesday,08:00,12:00,15
a8ed5886-0ba2-4250-9431-596b3a09cf8e,DOC_3214,Tuesday,08:00,12:00,15
829e2135-e95d-4e7a-bf0b-a7490734e7a6,DOC_9797,Thursday,08:00,12:00,10
8150e5ef-d162-45fd-9057-95ba76a06c77,DOC_7512,Thursday,08:00,12:00,20
cfaec032-a664-43a5-acbc-ffc5cffce61a,DOC_2675,Tuesday,08:00,12:00,10
5c0365af-a94a-46f3-bd9a-04d2dd59bdb0,DOC_6789,Friday,08:00,12:00,10
f4eb6a15-7e85-459e-b3ae-a6f7934380e3,DOC_1359,Sunday,08:00,12:00,10
3dec8f5e-f1de-491e-a165-3f88f4d418de,DOC_7701,Wednesday,08:00,12:00,10
93a90bdc-c3f0-467b-aa83-c265319d129e,DOC_4167,Monday,08:00,12:00,20
dfc813e4-818a-4ab2-bfa2-cd471873bc25,DOC_3373,Friday,08:00,12:00,20
a56e9d36-1996-4f25-bbb6-4f816d77b290,DOC_9951,Saturday,08:00,12:00,15
d1bd53b4-dd83-4fb2-b00f-8563946abab8,DOC_5558,Saturday,08:00,12:00,15
648b09ef-e5c2-4741-a2cb-a123cae049b4,DOC_9192,Sunday,08:00,12:00,20
c831703a-2a01-49b4-9c22-4788bc9e313c,DOC_537,Tuesday,08:00,12:00,10
954de426-c927-47a8-894c-458c374a8137,DOC_8421,Monday,08:00,12:00,10
c0eff2b8-13bd-452d-a001-c3c1e639a8ef,DOC_7445,Thursday,08:00,12:00,10
70d896c1-2293-4ff3-8a35-63384b14921e,DOC_439,Thursday,08:00,12:00,10
406ded8e-c28e-481b-84b9-b05d892e07ab,DOC_9242,Wednesday,08:00,12:00,15
fd8fe03b-7670-47eb-80f4-eeae6811055b,DOC_291,Tuesday,08:00,12:00,20
3b3efa1e-5523-4d69-a9b1-cc160a8c2fc5,DOC_6334,Saturday,08:00,12:00,20
38e8e2a7-537d-4b09-9e9c-14eb04531f7c,DOC_4691,Wednesday,08:00,12:00,15
750e3092-9768-40d5-aea6-e4d33ed51bd6,DOC_3658,Sunday,08:00,12:00,15
79c0c482-38a2-48c3-bcfd-a49157bd3e53,DOC_3499,Wednesday,08:00,12:00,10
5483ff8e-c155-41fd-908a-1bb0e7710870,DOC_4619,Saturday,08:00,12:00,10
1f949149-eede-4931-bf1f-622fd3eeab40,DOC_1200,Monday,08:00,12:00,20
47f9e113-5e9a-4644-95ab-af7c982e3238,DOC_3555,Tuesday,08:00,12:00,10
225316aa-a1d8-4d0a-8cb7-dcf65755bf9d,DOC_2027,Sunday,08:00,12:00,20
f84b5892-d47a-42de-bea8-3421f57c6067,DOC_7065,Sunday,08:00,12:00,20
39d7ba60-7973-4ed2-89f9-7b0b99140aeb,DOC_6996,Thursday,08:00,12:00,20
74d28b65-2747-4bea-afc1-0858ad4189b8,DOC_819,Thursday,08:00,12:00,15
6b742549-f2ee-47e8-81c4-b12b049b6d56,DOC_7969,Saturday,08:00,12:00,15
38d70875-4fbb-4e98-8e3a-74d39f5d0eb9,DOC_7712,Thursday,08:00,12:00,20
a8cfffad-af50-47e5-b834-13b2b25f8842,DOC_2225,Sunday,08:00,12:00,10
bbbbb86a-ee8d-41af-b213-035088cb3114,DOC_1599,Monday,08:00,12:00,20
85b7bc49-ea3f-4bb8-b378-1efd33f4c5ce,DOC_1008,Wednesday,08:00,12:00,10
bcc0ed02-27bc-4dda-9224-2388a79de50a,DOC_9033,Tuesday,08:00,12:00,20
6d9e5099-30c0-431e-a7c2-cf1484016ca8,DOC_4102,Tuesday,08:00,12:00,20
2e32ae7f-e3e7-4127-913d-6c4ec9a04a36,DOC_7673,Sunday,08:00,12:00,20
6fa7c6b3-1c38-4395-8f39-0fd1ade4fac8,DOC_2842,Thursday,08:00,12:00,10
1dd39c9c-f893-4636-a675-f44822ad508b,DOC_1392,Saturday,08:00,12:00,20
714636a6-21cb-4e93-8668-fb1ca76ef755,DOC_7324,Thursday,08:00,12:00,20
4c351b50-253f-401b-8dad-91800193dd83,DOC_7794,Sunday,08:00,12:00,20
8290b135-64fb-41a3-9a22-052c2bbcf2f3,DOC_5666,Saturday,08:00,12:00,10
1521c66c-6f1f-4181-9947-27c941265a1c,DOC_3087,Sunday,08:00,12:00,20
1e24611d-0b7d-456b-912d-ccb9ff2bc5e2,DOC_4629,Tuesday,08:00,12:00,10
3d23b21e-3a6a-4cfe-9722-07dd977e8d84,DOC_5317,Tuesday,08:00,12:00,20
e91ac296-143e-4f34-9bfa-eab0a2bdcc98,DOC_3703,Friday,08:00,12:00,10
3d7d0f32-73eb-43be-b89d-bf07c5eff3d8,DOC_2195,Wednesday,08:00,12:00,10
699bf237-c9d6-4ae9-baa4-7fd4784e6da9,DOC_5900,Sunday,08:00,12:00,15
82207a18-8b8f-49f3-a1d0-4ad239cf406a,DOC_7814,Thursday,08:00,12:00,10
3eba6336-bef5-4ab8-a434-61792ff795ea,DOC_7471,Thursday,08:00,12:00,15
c1c6141b-4931-4294-bdba-0e01edc6ce17,DOC_5933,Thursday,08:00,12:00,20
cbc71180-1952-4603-8a3d-8322c4cbd175,DOC_5556,Monday,08:00,12:00,10
5013a75d-8e97-41a9-9a8a-98ec518e0cb7,DOC_1748,Saturday,08:00,12:00,20
23cfd9c5-46c6-4d6d-98a4-9de65be01260,DOC_8611,Wednesday,08:00,12:00,10
6419091b-e463-4e12-ba7c-637ed181ef5d,DOC_1528,Monday,08:00,12:00,15
bb9e3e18-e5ee-44be-9e12-aea85aeb9862,DOC_8624,Wednesday,08:00,12:00,15
611458e4-5d47-4cc6-b8fc-e68f9b35bb64,DOC_571,Tuesday,08:00,12:00,20
5acb356c-d940-4503-8ab5-7fcb7235634c,DOC_6201,Tuesday,08:00,12:00,20
34d13baa-143a-4195-a4a2-e2509eafc150,DOC_3774,Friday,08:00,12:00,15
7a333b07-97b2-407c-9f3c-40ac2b9b6892,DOC_8753,Thursday,08:00,12:00,20
d38c2c24-083a-4f97-a1aa-8ece44febb33,DOC_8283,Sunday,08:00,12:00,15
8345bd36-5364-4213-8fcf-cdea118b20a1,DOC_2890,Sunday,08:00,12:00,10
9309b6f6-07d6-43cb-b2b8-bcb9167a6c15,DOC_4676,Thursday,08:00,12:00,15
dd6ea3db-2564-4b2d-bfaa-6db2b0a2576b,DOC_9632,Sunday,08:00,12:00,20
a4b79566-8019-4c80-9923-e4c265fe6a99,DOC_4041,Wednesday,08:00,12:00,20
6d324113-c864-46b2-9938-e3050f290bf5,DOC_8241,Sunday,08:00,12:00,20
68db1a45-9ddb-49f9-8ac2-e0189001fa18,DOC_5097,Thursday,08:00,12:00,15
55b6a8a3-b833-4cef-ba3e-2589a565f71d,DOC_918,Thursday,08:00,12:00,20
26e934dd-fdc5-42a1-9ae7-d5b4b4cb35ab,DOC_4005,Saturday,08:00,12:00,20
8bf2c5da-8c8b-4ca2-8c50-603afbaebebf,DOC_2911,Friday,08:00,12:00,15
d85b834c-b18e-4328-8283-e6cfd1ec0425,DOC_3955,Tuesday,08:00,12:00,20
e98ddf81-1512-4b3d-8e6b-af023871e982,DOC_895,Tuesday,08:00,12:00,15
6cd7c463-a044-4be4-9878-31653883ff1c,DOC_5088,Thursday,08:00,12:00,10
fc7bfe74-3d49-4b4f-bb0b-5ae408e75b08,DOC_6877,Saturday,08:00,12:00,20
c3863656-dd5a-4b12-ae92-35e58c3f050e,DOC_7770,Friday,08:00,12:00,15
79b0c787-4c57-45ee-9bc4-f2b4d96a4e0a,DOC_6743,Saturday,08:00,12:00,15
16476914-01ed-4680-920e-58ec26c17958,DOC_7410,Friday,08:00,12:00,20
419a3780-ee15-4b2f-84c3-e2bba1ff495a,DOC_1119,Friday,08:00,12:00,20
4ed6fe5b-5dfc-477f-8d0e-963f62cdee53,DOC_8467,Sunday,08:00,12:00,15
636a2471-c6a0-4525-abc7-46b89615d4a8,DOC_3527,Saturday,08:00,12:00,15
e7425cad-ec3f-46af-a6f4-501e7113942e,DOC_1285,Sunday,08:00,12:00,10
c7405864-3fa4-47ca-90c5-a3d1e176e9bb,DOC_9408,Wednesday,08:00,12:00,20
8086e23e-7c0f-494c-9fd1-748f3170060c,DOC_4761,Sunday,08:00,12:00,20
1514ec04-03a5-4ec5-81bd-74ed1edaf91a,DOC_5375,Sunday,08:00,12:00,20
3c190598-cab2-43eb-97b5-ceeae03068be,DOC_2213,Saturday,08:00,12:00,10
aba1134e-93e2-426c-8284-9a7384630457,DOC_1881,Saturday,08:00,12:00,20
ae47e23a-09ff-4bfa-93f4-fcfab3a3fe08,DOC_5494,Saturday,08:00,12:00,15
87576751-f80a-4e37-bf67-e5eda7341255,DOC_2834,Tuesday,08:00,12:00,20
b80cc471-8ff5-4bf0-83fb-991ccaf66985,DOC_5443,Saturday,08:00,12:00,10
ca612acb-93c3-493d-848c-6bda6e5f2019,DOC_1432,Friday,08:00,12:00,15
80ecaef8-cffb-4663-893f-7e748a9848c5,DOC_7547,Tuesday,08:00,12:00,15
bcd86b15-7ee3-4750-b4d9-35f928b66acb,DOC_7986,Friday,08:00,12:00,15
dc108166-d4fb-4b2d-b006-911b9e664111,DOC_2256,Thursday,08:00,12:00,20
ab761e8f-e669-4247-9b56-23a7f802ab21,DOC_3223,Friday,08:00,12:00,20
c42b5618-b2a0-4cd1-b7f8-f86d5d850fef,DOC_6211,Sunday,08:00,12:00,15
0a071ac6-b0b7-40a8-bcdf-03ad236185c1,DOC_4786,Sunday,08:00,12:00,20
f5a3b460-008f-401e-ab9a-df9691ecd0f5,DOC_8085,Saturday,08:00,12:00,15
94496a86-0b76-4ed0-af2d-1fc436af0442,DOC_9343,Monday,08:00,12:00,20
c5d9d326-d54c-4bac-b152-fd1bb695604d,DOC_7843,Friday,08:00,12:00,20
5a54cd3e-c489-4810-a09e-a366e2f0deca,DOC_2519,Sunday,08:00,12:00,10
690862fa-0573-470e-8f8f-22356f0870ea,DOC_334,Monday,08:00,12:00,20
97be76fe-542d-4163-a689-3b9898578b34,DOC_2021,Monday,08:00,12:00,10
eca46798-06e3-490b-b72b-07923e06a914,DOC_1597,Saturday,08:00,12:00,15
ff1adbd1-9098-40b0-956d-48ebebd557f0,DOC_2915,Friday,08:00,12:00,15
9b3e0c68-b187-4743-ac6d-cdd98936ab7e,DOC_6820,Friday,08:00,12:00,10
5fe928f5-0947-4d87-8a93-5518e1eb3ce4,DOC_6474,Tuesday,08:00,12:00,15
81b0dae2-4311-42c2-b6bb-85c6d14faea0,DOC_1406,Wednesday,08:00,12:00,15
df838cc2-2c69-4a7f-9ed2-52bbae6f2ed5,DOC_5298,Friday,08:00,12:00,15
e763592d-47b1-4b3b-81b9-a78d6ae7e5ae,DOC_1765,Wednesday,08:00,12:00,20
53ee6e54-b0ca-4700-b985-75d9153c188b,DOC_701,Friday,08:00,12:00,20
08a7ba8b-f074-4768-be54-3d6358b809a0,DOC_6514,Thursday,08:00,12:00,10
6fcf92db-5400-4dd8-8127-a8e1c292e50e,DOC_230,Saturday,08:00,12:00,20
babaa709-2618-4a16-903e-022e8ca21938,DOC_130,Monday,08:00,12:00,20
6ba57ccc-2d0b-4fe7-a8ff-19ae0eabdf6b,DOC_4345,Saturday,08:00,12:00,15
1cc68286-2944-462a-891b-9730f7fe65f1,DOC_8436,Saturday,08:00,12:00,15
d7f85915-3a4a-422c-bfe6-16c3fcfcf670,DOC_3005,Wednesday,08:00,12:00,10
d6f65b1b-0c89-4ee6-8124-7ccc2e11f5e5,DOC_2859,Thursday,08:00,12:00,20
